Customer_ID,Customer_Name,Gender,Age,State,Signup_Date,Loyalty_Segment
CUST949,Customer_2098,Male,46,Melaka,2022-04-20,New
CUST585,Customer_2100,Male,20,Kuala Lumpur,2022-12-25,New
CUST399,Customer_2101,Female,47,Johor,2023-03-28,New
CUST1913,Customer_2103,Female,58,Penang,2023-11-23,VIP
CUST964,Customer_2105,Male,37,Sarawak,2022-05-02,New
CUST1164,Customer_2106,Male,43,Selangor,2022-04-02,New
CUST1086,Customer_2119,Male,25,Sabah,2022-02-17,New
CUST1869,Customer_2120,Female,47,Selangor,2023-02-25,VIP
CUST772,Customer_2125,Female,37,Melaka,2022-08-07,Regular
CUST1608,Customer_2127,Male,41,Perak,2022-04-12,VIP
CUST1390,Customer_2135,Female,50,Melaka,2023-12-21,New
CUST753,Customer_2142,Male,39,Sabah,2022-01-29,Regular
CUST506,Customer_2143,Female,40,Sabah,2022-07-24,VIP
CUST1545,Customer_2153,Female,43,Sabah,2023-01-06,New
CUST1044,Customer_2155,Male,49,Negeri Sembilan,2022-06-17,Regular
CUST1914,Customer_2156,Male,51,Sabah,2022-12-17,VIP
CUST1777,Customer_2157,Male,40,Selangor,2023-05-30,New
CUST850,Customer_2163,Male,51,Negeri Sembilan,2022-12-01,Regular
CUST781,Customer_2170,Male,37,Sarawak,2023-11-30,New
CUST893,Customer_2172,Male,34,Johor,2022-08-23,Regular
CUST580,Customer_2175,Female,21,Sarawak,2023-02-28,Regular
CUST1381,Customer_2177,Female,39,Johor,2023-06-30,New
CUST1291,Customer_2179,Male,18,Perak,2022-06-22,New
CUST1641,Customer_2180,Male,58,Sarawak,2023-08-26,Regular
CUST635,Customer_2183,Female,25,Penang,2022-07-03,New
CUST1565,Customer_2185,Female,41,Sarawak,2023-10-04,New
CUST1673,Customer_2186,Male,18,Selangor,2023-02-28,New
CUST1356,Customer_2190,Male,22,Sabah,2023-06-04,VIP
CUST1487,Customer_2193,Male,19,Melaka,2023-07-15,Regular
CUST40,Customer_2194,Female,59,Pahang,2023-07-22,Regular
CUST1419,Customer_2197,Female,26,Selangor,2022-10-14,Regular
CUST975,Customer_2202,Male,36,Sarawak,2023-10-19,Regular
CUST1925,Customer_2206,Female,22,Negeri Sembilan,2023-12-24,VIP
CUST454,Customer_2210,Female,25,Sarawak,2022-05-06,New
CUST1712,Customer_2213,Male,53,Pahang,2023-10-05,Regular
CUST1989,Customer_2216,Male,34,Melaka,2023-08-11,Regular
CUST1138,Customer_2219,Male,25,Johor,2022-08-23,New
CUST349,Customer_2224,Male,34,Melaka,2022-07-03,New
CUST1592,Customer_2228,Male,28,Sabah,2022-05-21,Regular
CUST1890,Customer_2230,Female,26,Sabah,2022-07-01,Regular
CUST1883,Customer_2232,Male,55,Perak,2022-09-16,Regular
CUST1286,Customer_2236,Male,59,Johor,2023-11-29,Regular
CUST1171,Customer_2238,Male,21,Johor,2023-10-21,Regular
CUST353,Customer_2242,Male,57,Perak,2022-05-18,New
CUST571,Customer_2243,Female,41,Sarawak,2022-11-25,New
CUST1369,Customer_2250,Female,42,Sarawak,2023-09-29,Regular
CUST1691,Customer_2255,Male,32,Johor,2023-12-14,New
CUST1055,Customer_2264,Male,22,Johor,2022-10-19,New
CUST535,Customer_2265,Male,59,Negeri Sembilan,2022-01-09,VIP
CUST426,Customer_2266,Female,59,Pahang,2023-12-21,New
CUST1951,Customer_2273,Male,42,Negeri Sembilan,2023-10-27,Regular
CUST1282,Customer_2276,Female,34,Johor,2023-01-05,Regular
CUST1742,Customer_2277,Female,19,Johor,2023-12-21,Regular
CUST589,Customer_2278,Female,32,Johor,2022-08-13,VIP
CUST1548,Customer_2279,Female,55,Kuala Lumpur,2023-03-20,Regular
CUST295,Customer_2280,Male,46,Sarawak,2023-01-10,VIP
CUST1248,Customer_2282,Female,35,Selangor,2022-05-26,New
CUST448,Customer_2293,Male,28,Kuala Lumpur,2022-10-29,Regular
CUST856,Customer_2294,Male,46,Penang,2022-09-16,VIP
CUST675,Customer_2296,Male,34,Sarawak,2022-03-03,Regular
CUST586,Customer_2302,Female,50,Pahang,2023-12-18,New
CUST994,Customer_2305,Female,24,Perak,2023-08-05,New
CUST1436,Customer_2307,Female,54,Kuala Lumpur,2023-05-11,New
CUST572,Customer_2308,Female,26,Penang,2022-12-11,New
CUST989,Customer_2312,Female,48,Pahang,2023-01-01,New
CUST278,Customer_2313,Male,32,Melaka,2023-02-04,New
CUST916,Customer_2315,Female,30,Pahang,2022-08-22,Regular
CUST484,Customer_2317,Female,50,Pahang,2022-03-05,New
CUST210,Customer_2332,Female,53,Sabah,2023-11-06,Regular
CUST306,Customer_2333,Male,50,Penang,2022-12-06,Regular
CUST1294,Customer_2334,Male,46,Pahang,2022-07-17,New
CUST716,Customer_2338,Male,43,Sarawak,2022-09-30,New
CUST381,Customer_2343,Male,56,Sarawak,2022-01-03,Regular
CUST907,Customer_2347,Male,44,Melaka,2023-01-20,New
CUST79,Customer_2351,Female,34,Negeri Sembilan,2023-05-14,Regular
CUST1952,Customer_2352,Male,36,Perak,2023-09-16,Regular
CUST459,Customer_2354,Female,57,Johor,2023-05-25,New
CUST1506,Customer_2357,Male,33,Johor,2022-01-07,Regular
CUST1454,Customer_2358,Male,47,Perak,2022-10-04,VIP
CUST1513,Customer_2364,Male,33,Melaka,2023-04-03,New
CUST887,Customer_2367,Male,24,Kuala Lumpur,2023-07-07,Regular
CUST1711,Customer_2374,Male,20,Negeri Sembilan,2023-08-28,Regular
CUST974,Customer_2375,Female,26,Perak,2023-09-30,Regular
CUST1563,Customer_2379,Female,38,Penang,2022-12-07,VIP
CUST1731,Customer_2380,Male,54,Pahang,2022-05-14,Regular
CUST1406,Customer_2382,Male,20,Sarawak,2022-02-14,Regular
CUST2000,Customer_2389,Female,44,Penang,2023-11-08,Regular
CUST84,Customer_2392,Female,19,Pahang,2022-09-29,VIP
CUST1477,Customer_2396,Male,54,Melaka,2022-12-12,New
CUST1186,Customer_2404,Male,40,Melaka,2023-11-04,Regular
CUST1981,Customer_2405,Female,50,Melaka,2022-11-03,Regular
CUST793,Customer_2409,Male,26,Perak,2023-04-12,New
CUST1810,Customer_2412,Female,48,Melaka,2022-04-14,New
CUST1084,Customer_2418,Female,25,Melaka,2022-07-07,VIP
CUST430,Customer_2419,Female,57,Melaka,2023-02-24,Regular
CUST1629,Customer_2422,Female,41,Johor,2023-06-02,New
CUST520,Customer_2424,Male,36,Sarawak,2022-08-08,Regular
CUST591,Customer_2425,Female,52,Sabah,2022-05-18,New
CUST1051,Customer_2426,Male,39,Sabah,2023-10-30,Regular
CUST1710,Customer_2427,Male,56,Melaka,2022-09-19,VIP
CUST199,Customer_2429,Female,24,Melaka,2022-10-07,New
CUST1964,Customer_2433,Female,49,Perak,2023-03-05,New
CUST1560,Customer_2435,Female,32,Pahang,2023-05-21,New
CUST378,Customer_2437,Male,38,Sarawak,2022-10-10,Regular
CUST527,Customer_2441,Female,22,Sabah,2023-12-19,New
CUST734,Customer_2443,Female,24,Negeri Sembilan,2022-09-20,New
CUST1260,Customer_2448,Female,23,Melaka,2022-10-29,New
CUST1764,Customer_2450,Male,22,Sarawak,2023-02-22,New
CUST1968,Customer_2453,Female,50,Melaka,2022-03-11,VIP
CUST501,Customer_2459,Male,52,Penang,2022-09-04,Regular
CUST584,Customer_2463,Male,34,Sabah,2022-05-10,New
CUST395,Customer_2464,Female,34,Perak,2022-06-07,Regular
CUST1088,Customer_2465,Male,58,Johor,2022-06-23,Regular
CUST1741,Customer_2466,Male,37,Melaka,2022-03-09,VIP
CUST72,Customer_2468,Female,21,Pahang,2023-04-13,New
CUST274,Customer_2470,Female,32,Melaka,2023-08-08,Regular
CUST1519,Customer_2474,Male,32,Pahang,2023-07-18,New
CUST1568,Customer_2477,Male,39,Negeri Sembilan,2022-11-12,Regular
CUST1449,Customer_2483,Female,52,Johor,2023-11-04,Regular
CUST1577,Customer_2489,Male,50,Negeri Sembilan,2023-07-15,New
CUST889,Customer_2492,Female,30,Kuala Lumpur,2022-09-12,Regular
CUST592,Customer_2496,Female,24,Sabah,2022-06-12,Regular
CUST673,Customer_2501,Female,41,Sabah,2022-09-02,Regular
CUST1950,Customer_2512,Female,35,Sarawak,2023-10-06,Regular
CUST116,Customer_2515,Female,32,Melaka,2023-10-25,New
CUST1190,Customer_2520,Male,21,Kuala Lumpur,2022-09-20,New
CUST106,Customer_2527,Male,24,Perak,2022-05-14,Regular
CUST428,Customer_2529,Male,40,Penang,2022-11-12,Regular
CUST317,Customer_2533,Male,49,Johor,2022-04-28,Regular
CUST1926,Customer_2536,Female,53,Negeri Sembilan,2022-05-21,New
CUST223,Customer_2541,Male,22,Sabah,2022-06-04,Regular
CUST553,Customer_2543,Male,26,Sabah,2022-03-03,New
CUST1394,Customer_2544,Female,59,Sabah,2022-07-15,New
CUST1714,Customer_2548,Male,21,Penang,2023-10-02,New
CUST1884,Customer_2549,Female,56,Kuala Lumpur,2023-01-31,Regular
CUST383,Customer_2555,Male,51,Perak,2023-12-08,New
CUST410,Customer_2564,Female,30,Sabah,2023-03-05,Regular
CUST515,Customer_2566,Female,53,Sabah,2023-06-13,Regular
CUST809,Customer_2568,Female,59,Johor,2022-02-26,New
CUST1724,Customer_2569,Male,48,Sarawak,2022-06-10,New
CUST874,Customer_2570,Male,36,Sarawak,2023-04-08,Regular
CUST1928,Customer_2588,Male,31,Sarawak,2023-06-11,VIP
CUST1757,Customer_2589,Female,57,Sabah,2023-06-06,New
CUST309,Customer_2591,Female,46,Sabah,2022-09-29,New
CUST695,Customer_2592,Male,46,Perak,2023-01-16,Regular
CUST288,Customer_2593,Male,36,Johor,2022-04-08,New
CUST307,Customer_2594,Male,43,Penang,2022-08-01,Regular
CUST1836,Customer_2595,Female,57,Sarawak,2022-02-15,Regular
CUST1747,Customer_2599,Female,48,Perak,2022-05-09,Regular
CUST549,Customer_2601,Female,48,Sabah,2022-02-15,Regular
CUST1376,Customer_2602,Male,32,Kuala Lumpur,2023-03-22,Regular
CUST312,Customer_2603,Female,51,Melaka,2023-04-07,Regular
CUST924,Customer_2607,Male,42,Sarawak,2023-07-10,Regular
CUST1738,Customer_2608,Male,54,Perak,2022-09-12,Regular
CUST862,Customer_2620,Male,54,Perak,2022-10-25,New
CUST159,Customer_2622,Female,27,Perak,2023-09-05,Regular
CUST1978,Customer_2623,Female,34,Penang,2023-02-14,New
CUST24,Customer_2625,Female,18,Melaka,2023-01-01,VIP
CUST608,Customer_2638,Female,55,Selangor,2022-08-14,VIP
CUST1274,Customer_2641,Female,19,Perak,2022-01-18,Regular
CUST932,Customer_2649,Female,18,Johor,2022-06-30,New
CUST1962,Customer_2652,Male,19,Melaka,2023-01-23,Regular
CUST186,Customer_2655,Male,40,Pahang,2022-11-09,VIP
CUST1270,Customer_2656,Male,36,Selangor,2022-06-15,Regular
CUST637,Customer_2657,Male,35,Sarawak,2023-02-23,Regular
CUST530,Customer_2661,Female,28,Pahang,2022-09-22,New
CUST1576,Customer_2662,Female,26,Perak,2023-12-13,Regular
CUST1761,Customer_2665,Male,30,Sabah,2022-06-23,Regular
CUST100,Customer_2669,Female,35,Negeri Sembilan,2023-11-14,New
CUST375,Customer_2678,Male,47,Melaka,2022-10-20,New
CUST837,Customer_2680,Female,56,Pahang,2022-03-20,VIP
CUST1958,Customer_2681,Male,40,Negeri Sembilan,2022-07-04,Regular
CUST1005,Customer_2682,Female,20,Pahang,2023-09-03,Regular
CUST1526,Customer_2685,Female,46,Melaka,2023-07-11,VIP
CUST1767,Customer_2694,Female,19,Negeri Sembilan,2022-11-10,Regular
CUST66,Customer_2700,Female,51,Sarawak,2023-11-02,New
CUST1473,Customer_2704,Male,33,Johor,2023-10-29,New
CUST301,Customer_2709,Female,58,Kuala Lumpur,2023-10-31,Regular
CUST287,Customer_2712,Female,43,Selangor,2023-08-19,New
CUST1034,Customer_2714,Female,22,Kuala Lumpur,2022-12-29,VIP
CUST630,Customer_2716,Male,43,Perak,2022-06-10,New
CUST1994,Customer_2719,Female,40,Perak,2023-05-04,New
CUST1802,Customer_2721,Female,58,Kuala Lumpur,2022-11-19,New
CUST1300,Customer_2727,Male,23,Sarawak,2022-05-08,New
CUST1707,Customer_2729,Male,46,Kuala Lumpur,2023-08-04,Regular
CUST576,Customer_2733,Male,26,Sabah,2022-02-01,New
CUST1308,Customer_2735,Female,55,Selangor,2022-12-19,New
CUST1957,Customer_2738,Female,53,Sarawak,2022-06-17,New
CUST1656,Customer_2744,Male,20,Johor,2023-06-30,New
CUST1848,Customer_2746,Female,46,Johor,2022-01-01,Regular
CUST1743,Customer_2749,Female,56,Selangor,2023-03-25,Regular
CUST1317,Customer_2760,Male,53,Johor,2022-05-19,Regular
CUST282,Customer_2762,Female,50,Pahang,2023-12-22,Regular
CUST119,Customer_2765,Female,31,Pahang,2022-03-23,New
CUST1059,Customer_2766,Male,53,Kuala Lumpur,2023-11-04,Regular
CUST1781,Customer_2769,Male,38,Johor,2022-01-07,VIP
CUST1230,Customer_2775,Female,37,Selangor,2023-02-17,Regular
CUST276,Customer_2778,Male,40,Penang,2022-03-06,New
CUST1821,Customer_2787,Male,20,Sabah,2023-04-04,Regular
CUST1209,Customer_2788,Male,19,Melaka,2022-10-01,VIP
CUST495,Customer_2792,Female,32,Melaka,2023-09-28,Regular
CUST427,Customer_2793,Female,57,Kuala Lumpur,2022-05-01,Regular
CUST1318,Customer_2797,Male,42,Johor,2023-02-05,New
CUST384,Customer_2800,Female,34,Sabah,2022-10-18,New
CUST308,Customer_2803,Male,54,Perak,2023-08-15,Regular
CUST1360,Customer_2804,Female,28,Johor,2023-10-30,New
CUST1365,Customer_2810,Male,41,Selangor,2023-02-09,New
CUST129,Customer_2811,Female,48,Sarawak,2023-05-25,New
CUST669,Customer_2814,Female,30,Perak,2023-11-15,VIP
CUST1382,Customer_2816,Male,34,Negeri Sembilan,2023-10-03,New
CUST1826,Customer_2821,Female,24,Sarawak,2023-12-17,Regular
CUST1217,Customer_2822,Female,47,Kuala Lumpur,2023-10-19,VIP
CUST987,Customer_2837,Male,51,Selangor,2022-06-08,Regular
CUST345,Customer_2839,Female,27,Melaka,2023-05-03,New
CUST1988,Customer_2841,Female,26,Johor,2023-09-21,New
CUST1678,Customer_2847,Male,28,Kuala Lumpur,2022-02-16,New
CUST361,Customer_2851,Female,41,Kuala Lumpur,2023-02-06,New
CUST1609,Customer_2860,Female,31,Selangor,2023-04-04,Regular
CUST1126,Customer_2875,Male,44,Penang,2023-11-27,New
CUST1638,Customer_2878,Female,31,Pahang,2022-05-26,Regular
CUST19,Customer_2879,Female,48,Johor,2022-07-05,Regular
CUST1478,Customer_2880,Female,51,Pahang,2023-12-11,New
CUST1001,Customer_2884,Female,41,Sarawak,2023-06-13,Regular
CUST1303,Customer_2885,Male,51,Penang,2022-08-13,Regular
CUST917,Customer_2900,Male,48,Melaka,2022-01-26,Regular
CUST291,Customer_2909,Female,35,Kuala Lumpur,2022-07-22,New
CUST842,Customer_2917,Male,39,Sarawak,2023-05-21,New
CUST942,Customer_2919,Female,29,Selangor,2023-05-11,Regular
CUST1801,Customer_2920,Female,38,Negeri Sembilan,2023-11-07,New
CUST85,Customer_2922,Female,40,Selangor,2022-02-05,New
CUST1948,Customer_2928,Male,53,Kuala Lumpur,2023-09-13,VIP
CUST1245,Customer_2930,Male,35,Selangor,2022-06-04,New
CUST1178,Customer_2931,Female,44,Negeri Sembilan,2023-05-04,Regular
CUST304,Customer_2935,Female,37,Sabah,2023-02-26,New
CUST783,Customer_2940,Female,41,Penang,2022-12-01,New
CUST343,Customer_2943,Male,26,Selangor,2023-06-20,New
CUST1838,Customer_2945,Male,23,Selangor,2022-04-27,VIP
CUST498,Customer_2946,Female,48,Pahang,2022-03-04,New
CUST619,Customer_2953,Male,26,Johor,2023-04-01,New
CUST789,Customer_2966,Male,31,Kuala Lumpur,2023-06-20,Regular
CUST787,Customer_2969,Male,53,Negeri Sembilan,2023-04-02,New
CUST1358,Customer_2971,Female,37,Melaka,2023-02-04,New
CUST1917,Customer_2972,Female,46,Penang,2022-05-10,Regular
CUST1180,Customer_2981,Male,53,Melaka,2023-01-12,VIP
CUST1682,Customer_2988,Female,55,Perak,2022-09-07,Regular
CUST644,Customer_2992,Female,55,Sabah,2022-07-16,Regular
CUST1287,Customer_2997,Female,24,Pahang,2022-02-25,New
CUST1375,Customer_2998,Male,23,Selangor,2022-07-02,VIP
CUST1610,Customer_3000,Female,33,Sabah,2022-08-02,New
CUST1607,Customer_3004,Female,22,Selangor,2022-06-25,New
CUST298,Customer_3010,Female,30,Johor,2023-12-06,New
CUST1476,Customer_3014,Male,20,Melaka,2023-10-25,VIP
CUST1799,Customer_3016,Male,40,Kuala Lumpur,2023-08-17,New
CUST1386,Customer_3022,Male,29,Sarawak,2023-07-01,Regular
CUST1942,Customer_3027,Female,31,Kuala Lumpur,2022-10-20,New
CUST1657,Customer_3039,Female,55,Melaka,2023-03-24,New
CUST50,Customer_3050,Male,51,Pahang,2022-04-24,Regular
CUST531,Customer_3052,Female,47,Melaka,2023-05-28,New
CUST1191,Customer_3055,Female,45,Melaka,2023-11-28,New
CUST1226,Customer_3056,Female,42,Perak,2022-07-28,VIP
CUST483,Customer_3068,Female,24,Sarawak,2022-05-26,New
CUST631,Customer_3072,Male,23,Pahang,2023-09-29,New
CUST1456,Customer_3075,Male,31,Selangor,2023-05-01,VIP
CUST650,Customer_3083,Female,55,Negeri Sembilan,2022-09-25,New
CUST1101,Customer_3086,Male,38,Melaka,2023-11-19,New
CUST441,Customer_3088,Male,34,Negeri Sembilan,2023-08-07,Regular
CUST1621,Customer_3095,Female,54,Pahang,2022-08-24,New
CUST1961,Customer_3102,Female,25,Johor,2023-11-05,Regular
CUST999,Customer_3105,Male,27,Sabah,2023-05-02,Regular
CUST621,Customer_3116,Male,49,Penang,2023-02-21,New
CUST1006,Customer_3117,Female,19,Penang,2023-04-18,Regular
CUST1923,Customer_3123,Male,37,Melaka,2023-09-15,New
CUST1377,Customer_3126,Male,25,Melaka,2023-10-08,Regular
CUST708,Customer_3131,Female,32,Negeri Sembilan,2023-02-07,New
CUST1736,Customer_3144,Female,57,Negeri Sembilan,2022-03-24,New
CUST1862,Customer_3153,Female,19,Perak,2023-11-24,Regular
CUST614,Customer_3158,Female,51,Selangor,2023-06-19,New
CUST354,Customer_3161,Female,20,Selangor,2023-07-10,Regular
CUST1495,Customer_3162,Male,52,Melaka,2022-03-11,New
CUST1466,Customer_3168,Male,55,Johor,2023-02-14,Regular
CUST618,Customer_3178,Male,49,Kuala Lumpur,2023-01-23,New
CUST446,Customer_3179,Female,45,Melaka,2022-12-17,New
CUST1424,Customer_3186,Female,50,Sarawak,2022-03-11,Regular
CUST980,Customer_3189,Female,43,Sarawak,2023-12-10,Regular
CUST1566,Customer_3192,Female,42,Johor,2022-09-17,Regular
CUST1272,Customer_3201,Male,31,Negeri Sembilan,2022-11-03,Regular
CUST481,Customer_3224,Male,21,Sarawak,2023-04-16,VIP
CUST1602,Customer_3228,Female,31,Pahang,2022-03-18,New
CUST835,Customer_3236,Female,27,Sarawak,2023-01-18,New
CUST262,Customer_3244,Male,41,Sarawak,2023-10-27,Regular
CUST1963,Customer_3247,Female,38,Melaka,2022-12-14,Regular
CUST1125,Customer_3251,Female,44,Sabah,2022-08-23,Regular
CUST678,Customer_3258,Male,50,Johor,2023-02-14,New
CUST1091,Customer_3267,Male,53,Johor,2022-11-15,New
CUST1872,Customer_3268,Male,28,Johor,2023-12-07,New
CUST931,Customer_3279,Female,58,Sabah,2022-07-06,New
CUST1812,Customer_3282,Female,54,Sabah,2023-07-06,New
CUST1792,Customer_3283,Male,51,Penang,2022-04-29,Regular
CUST164,Customer_3291,Female,37,Pahang,2023-12-18,New
CUST1134,Customer_3295,Female,20,Negeri Sembilan,2022-03-24,VIP
CUST238,Customer_3298,Female,45,Perak,2023-07-30,Regular
CUST1103,Customer_3314,Male,36,Penang,2022-06-21,VIP
CUST1197,Customer_3316,Male,22,Melaka,2022-04-27,Regular
CUST846,Customer_3325,Male,51,Selangor,2022-08-01,New
CUST1011,Customer_3341,Male,20,Negeri Sembilan,2022-03-27,Regular
CUST382,Customer_3348,Female,27,Selangor,2022-07-31,Regular
CUST1353,Customer_3361,Male,38,Selangor,2023-07-06,Regular
CUST1518,Customer_3364,Male,38,Melaka,2022-09-26,Regular
CUST1104,Customer_3367,Male,40,Negeri Sembilan,2023-11-17,New
CUST1284,Customer_3371,Male,23,Johor,2022-03-13,VIP
CUST101,Customer_3376,Male,40,Selangor,2022-06-28,New
CUST820,Customer_3379,Female,36,Negeri Sembilan,2023-02-13,Regular
CUST124,Customer_3383,Male,30,Pahang,2022-05-04,New
CUST1652,Customer_3389,Female,59,Kuala Lumpur,2022-09-02,Regular
CUST1727,Customer_3390,Female,43,Johor,2022-02-23,New
CUST768,Customer_3392,Male,39,Pahang,2022-04-12,Regular
CUST519,Customer_3394,Male,27,Melaka,2023-06-20,New
CUST1755,Customer_3407,Female,20,Pahang,2022-04-19,Regular
CUST742,Customer_3410,Female,30,Pahang,2022-01-05,New
CUST1615,Customer_3411,Female,25,Sarawak,2023-12-29,VIP
CUST1850,Customer_3415,Male,21,Melaka,2022-05-15,Regular
CUST1447,Customer_3417,Male,35,Perak,2023-08-05,New
CUST901,Customer_3418,Male,21,Penang,2023-08-14,New
CUST1037,Customer_3420,Male,50,Johor,2023-09-03,New
CUST213,Customer_3421,Female,44,Negeri Sembilan,2023-07-20,Regular
CUST465,Customer_3430,Male,31,Sarawak,2022-10-30,Regular
CUST1941,Customer_3436,Female,18,Kuala Lumpur,2022-03-03,New
CUST1732,Customer_3443,Female,50,Melaka,2022-07-01,Regular
CUST1949,Customer_3454,Female,55,Pahang,2023-07-24,New
CUST1584,Customer_3470,Male,29,Johor,2023-09-07,New
CUST232,Customer_3477,Female,21,Penang,2023-04-21,Regular
CUST200,Customer_3486,Male,50,Kuala Lumpur,2022-09-29,New
CUST945,Customer_3487,Female,21,Sabah,2022-06-07,New
CUST1937,Customer_3489,Female,39,Sabah,2022-10-16,Regular
CUST1879,Customer_3491,Female,48,Negeri Sembilan,2022-09-09,Regular
CUST1645,Customer_3508,Female,49,Johor,2022-12-06,New
CUST1507,Customer_3511,Female,31,Melaka,2023-03-12,Regular
CUST366,Customer_3520,Female,48,Pahang,2022-10-30,Regular
CUST1252,Customer_3521,Male,29,Penang,2023-10-23,New
CUST1675,Customer_3522,Female,38,Sabah,2022-07-18,Regular
CUST436,Customer_3523,Male,20,Johor,2022-07-31,Regular
CUST1235,Customer_3525,Female,55,Selangor,2023-01-04,VIP
CUST773,Customer_3533,Female,48,Melaka,2023-06-22,New
CUST368,Customer_3542,Male,34,Negeri Sembilan,2022-09-27,Regular
CUST1361,Customer_3544,Male,21,Kuala Lumpur,2023-11-25,Regular
CUST463,Customer_3552,Male,55,Johor,2023-04-14,Regular
CUST963,Customer_3554,Female,50,Johor,2023-11-06,New
CUST1614,Customer_3559,Female,25,Sarawak,2023-12-05,New
CUST169,Customer_3561,Male,23,Selangor,2023-10-11,VIP
CUST652,Customer_3571,Male,41,Sarawak,2023-03-20,New
CUST1512,Customer_3573,Male,53,Johor,2022-08-11,VIP
CUST351,Customer_3579,Male,23,Johor,2022-11-01,New
CUST523,Customer_3585,Male,45,Selangor,2023-09-22,New
CUST273,Customer_3588,Male,58,Sarawak,2022-08-04,New
CUST1993,Customer_3592,Male,30,Penang,2022-12-21,Regular
CUST943,Customer_3618,Female,58,Kuala Lumpur,2023-02-24,Regular
CUST1554,Customer_3619,Male,34,Pahang,2022-08-11,Regular
CUST860,Customer_3640,Female,44,Perak,2022-12-30,Regular
CUST283,Customer_3649,Male,43,Selangor,2022-03-30,New
CUST421,Customer_3659,Male,59,Sabah,2022-12-05,VIP
CUST696,Customer_3662,Male,22,Johor,2022-08-03,VIP
CUST1054,Customer_3669,Male,38,Negeri Sembilan,2023-12-18,Regular
CUST1152,Customer_3674,Female,29,Sarawak,2022-02-20,Regular
CUST1135,Customer_3676,Female,49,Johor,2022-08-28,New
CUST136,Customer_3677,Female,35,Kuala Lumpur,2022-03-20,Regular
CUST362,Customer_3678,Female,59,Johor,2022-06-28,Regular
CUST1090,Customer_3703,Female,32,Melaka,2022-11-22,Regular
CUST112,Customer_3705,Male,51,Sarawak,2022-05-04,Regular
CUST234,Customer_3711,Female,30,Melaka,2022-11-11,VIP
CUST602,Customer_3712,Male,46,Melaka,2023-12-27,New
CUST209,Customer_3716,Female,52,Pahang,2023-04-09,Regular
CUST1038,Customer_3718,Female,21,Penang,2022-05-25,New
CUST1779,Customer_3726,Female,41,Perak,2022-06-11,New
CUST536,Customer_3740,Female,54,Selangor,2023-11-05,New
CUST227,Customer_3742,Male,37,Sarawak,2022-06-25,New
CUST1766,Customer_3745,Male,57,Pahang,2023-04-22,New
CUST1081,Customer_3755,Male,47,Selangor,2023-05-16,New
CUST941,Customer_3756,Male,53,Selangor,2022-03-01,New
CUST583,Customer_3760,Female,30,Negeri Sembilan,2022-09-26,VIP
CUST1539,Customer_3764,Female,54,Penang,2023-11-06,New
CUST1079,Customer_3769,Male,27,Melaka,2023-01-17,Regular
CUST766,Customer_3773,Male,35,Johor,2022-02-04,New
CUST1212,Customer_3780,Female,43,Melaka,2023-02-11,Regular
CUST60,Customer_3781,Female,43,Johor,2023-12-24,Regular
CUST211,Customer_3786,Male,55,Perak,2023-08-08,Regular
CUST927,Customer_3795,Male,30,Sabah,2022-07-07,Regular
CUST868,Customer_3796,Female,22,Penang,2022-07-28,Regular
CUST1583,Customer_3829,Male,20,Kuala Lumpur,2022-02-15,Regular
CUST1643,Customer_3845,Female,46,Sabah,2022-12-23,Regular
CUST1886,Customer_3847,Male,41,Pahang,2022-07-04,VIP
CUST757,Customer_3854,Female,23,Negeri Sembilan,2023-09-06,Regular
CUST49,Customer_3864,Male,22,Selangor,2022-12-25,Regular
CUST638,Customer_3873,Male,21,Sabah,2022-07-23,Regular
CUST1337,Customer_3880,Male,23,Kuala Lumpur,2023-01-23,Regular
CUST612,Customer_3881,Male,22,Kuala Lumpur,2022-01-30,VIP
CUST1567,Customer_3890,Female,29,Sarawak,2023-04-30,VIP
CUST163,Customer_3904,Male,55,Melaka,2022-01-19,Regular
CUST1642,Customer_3913,Male,37,Melaka,2023-02-10,Regular
CUST1753,Customer_3914,Male,46,Sabah,2022-09-22,New
CUST582,Customer_3916,Male,33,Negeri Sembilan,2022-02-08,New
CUST875,Customer_3926,Male,26,Sarawak,2023-02-16,Regular
CUST1557,Customer_3928,Male,38,Melaka,2023-03-06,New
CUST1423,Customer_3935,Female,25,Perak,2023-10-15,Regular
CUST1784,Customer_3937,Male,22,Pahang,2022-05-13,Regular
CUST1227,Customer_3938,Female,38,Negeri Sembilan,2022-06-15,Regular
CUST142,Customer_3950,Male,36,Sarawak,2022-08-27,New
CUST1106,Customer_3955,Male,23,Perak,2023-07-19,New
CUST573,Customer_3985,Male,37,Sarawak,2023-10-11,VIP
CUST423,Customer_3991,Male,26,Penang,2022-11-15,VIP
CUST1622,Customer_3992,Male,48,Pahang,2022-04-01,New
CUST529,Customer_3994,Female,36,Selangor,2022-09-26,New
CUST966,Customer_3996,Male,27,Sarawak,2022-04-09,New
CUST1538,Customer_4004,Male,59,Kuala Lumpur,2022-05-13,Regular
CUST1703,Customer_4015,Female,30,Pahang,2023-12-12,New
CUST611,Customer_4024,Male,46,Johor,2022-04-17,New
CUST1092,Customer_4036,Female,19,Perak,2023-10-02,Regular
CUST782,Customer_4048,Female,31,Melaka,2022-09-08,Regular
CUST680,Customer_4052,Male,35,Negeri Sembilan,2022-02-08,New
